,종별,기관명,전화번호,주소,경도,위도
2594,치과의원,이스타치과의원,053-765-2221,"대구광역시 수성구 파동로 187, 2층 (파동)",128.6213563,35.807599
2595,치과의원,수성신세계연합치과의원,053-765-7522,대구광역시 수성구 들안로 274 (수성동3가),128.6174404,35.838718
2596,치과의원,밝은미소치과의원,053-765-7528,"대구광역시 수성구 청수로 213, 206호 (황금동, 캐슬골드파크종합상가)",128.63202007830654,35.840306749999996
2597,치과의원,경동치과의원,053-766-6377,대구광역시 수성구 청수로 198 (지산동),128.6296627,35.8388932
2598,치과의원,임무영치과의원,053-767-1821,대구광역시 수성구 동대구로15길 23 (두산동),128.6224022,35.8376837
2599,치과의원,그린치과의원,053-767-1875,"대구광역시 수성구 명덕로 455, 101동 202.203호 (수성동3가, 수성3가롯데캐슬아파트)",128.6157626,35.8544319
2600,치과의원,정유경치과의원,053-768-2638,"대구광역시 수성구 청수로 186, 3층 (지산동)",128.6284144,35.8388016
2601,치과의원,상동연합치과의원,053-768-3906,"대구광역시 수성구 수성로 105, 3층 (상동, 상동빌딩)",128.61025680864185,35.830333949999996
2602,치과의원,인제치과의원,053-781-2033,"대구광역시 수성구 범안로 81, 2층 8호 (범물동, 범물용지아파트404동상가)",128.64675391272726,35.818645000000004
2603,치과의원,사과나무치과의원,053-781-2875,"대구광역시 수성구 지범로 190, 5층 (범물동)",128.64172,35.8198075
2604,치과의원,이영호치과의원,053-781-7557,"대구광역시 수성구 용학로 303, 2층 1호 (지산동, 지산타운312동상가)",128.64145661240025,35.82278825
2605,치과의원,어울림치과의원,053-781-7778,"대구광역시 수성구 지범로 192, 2층 (범물동)",128.6280296,35.8252954
2606,치과의원,범물샘치과의원,053-782-1090,"대구광역시 수성구 지범로 182, 3층 (지산동, 농협 범물지점)",128.6280296,35.8252954
2607,치과의원,이잘하는치과의원,053-782-2828,"대구광역시 수성구 지범로 199, 6층 (범물동)",128.64172,35.8198075
2608,치과의원,이사랑연합치과의원,053-783-1414,"대구광역시 수성구 지범로 183, 304호 (지산동, 태성시티월드)",128.64172,35.8198075
2609,치과의원,지산리더스치과의원,053-784-1483,"대구광역시 수성구 지범로 163, 3층 (지산동, 글로리아빌딩)",128.6280296,35.8252954
2610,치과의원,예원치과의원,053-784-2828,대구광역시 수성구 지범로 145 (지산동),128.6280296,35.8252954
2611,치과의원,준앤은치과의원,053-784-2875,"대구광역시 수성구 지범로 248, 3층 (범물동, 대양빌딩)",128.64172,35.8198075
2612,치과의원,레인보우치과의원,053-784-2880,"대구광역시 수성구 청수로26길 36, 한성스퀘어 305호 (두산동)",128.6224022,35.8376837
2613,치과의원,지산치과의원,053-784-3042,대구광역시 수성구 용학로 178 (지산동),128.6395579,35.8211323
2614,치과의원,미래치과의원,053-784-7731,대구광역시 수성구 지산로 43 (지산동),128.633279,35.825051
2615,치과의원,사랑을심는치과의원,053-791-1119,"대구광역시 수성구 달구벌대로 3316, 1층 (신매동)",128.6622693,35.8526217
2616,치과의원,시지탑치과의원,053-791-2277,"대구광역시 수성구 달구벌대로 3206, 4층 (신매동, 창성빌딩)",128.6622693,35.8526217
2617,치과의원,정희붕치과의원,053-791-2828,대구광역시 수성구 달구벌대로 3163 (매호동),128.6622693,35.8526217
2618,치과의원,서울프라임치과의원,053-791-7528,"대구광역시 수성구 달구벌대로 3181, 2층 (매호동)",128.6622693,35.8526217
2619,치과의원,한민치과의원,053-791-8735,"대구광역시 수성구 달구벌대로 3099, 경찰공제회빌딩 4층 (시지동)",128.6622693,35.8526217
2620,치과의원,엠치과의원(시지점),053-792-0035,대구광역시 수성구 달구벌대로 3188 (신매동),128.6622693,35.8526217
2621,치과의원,예부부치과의원,053-792-1188,"대구광역시 수성구 달구벌대로641길 17-2, 202호 (매호동)",128.7089588,35.8414946
2622,치과의원,이병훈치과의원,053-792-1519,"대구광역시 수성구 신매로 91, 112동 202호 (신매동, 시지골든코아)",128.7060967,35.8299326
2623,치과의원,신민관치과의원,053-792-5612,"대구광역시 수성구 고산로 104, 3층 (신매동, 티에이치엘 빌딩)",128.7066905,35.8452315
2624,치과의원,서창우치과의원,053-792-6306,대구광역시 수성구 고산로 121-17 (매호동),128.7066905,35.8452315
2625,치과의원,사랑니치과의원,053-793-2888,"대구광역시 수성구 시지로 55, 1동 208호 (시지동, 고산노변타운)",128.6921451,35.8414164
2626,치과의원,알파탑치과의원,053-793-6500,"대구광역시 수성구 알파시티2로 29, 범영빌딩 5층 (시지동)",128.6968308,35.8358122
2627,치과의원,시지바름플란트치과의원,053-793-7528,"대구광역시 수성구 달구벌대로 3220, 2층 (신매동)",128.6622693,35.8526217
2628,치과의원,현대연합치과의원,053-793-7582,대구광역시 수성구 신매로 88 (신매동),128.7060967,35.8299326
2629,치과의원,명원연합치과의원,053-793-8308,"대구광역시 수성구 달구벌대로 3218, 5층 (신매동, 서해빌딩)",128.6622693,35.8526217
2630,치과의원,우정치과의원,053-794-2875,대구광역시 수성구 신매로 101 (신매동),128.7060967,35.8299326
2631,치과의원,시지예미송키즈치과의원,053-794-2879,대구광역시 수성구 달구벌대로 3231 (신매동),128.6622693,35.8526217
2632,치과의원,수성민트치과의원,053-795-2879,"대구광역시 수성구 고산로 96, 3층 (신매동, 중원빌딩)",128.7066905,35.8452315
2633,치과의원,시지엔(N)연합치과의원,053-795-7528,"대구광역시 수성구 달구벌대로 3210, 4층 (신매동)",128.6622693,35.8526217
2634,치과의원,포도나무치과의원,053-795-7575,"대구광역시 수성구 달구벌대로 3098, 2층 (시지동)",128.6622693,35.8526217
2635,치과의원,미광치과의원,053-941-0341,"대구광역시 수성구 화랑로 158, 201호 (만촌동, 더테라스)",128.6367636,35.8723369
2636,치과의원,탑치과의원,053-943-2875,"대구광역시 수성구 화랑로 94, 5층 (만촌동)",128.6367636,35.8723369
2637,치과의원,리본치과의원,053-959-2080,"대구광역시 수성구 수성로 244, 2층 (중동)",128.6132066,35.850452
2638,치과의원,권병철치과의원,053-741-1452,대구광역시 수성구 화랑로 118 (만촌동),128.6367636,35.8723369
2639,치과의원,청산치과의원,053-741-2890,"대구광역시 수성구 수성로 400, 204호 (수성동4가, 수성우방팔레스아파트상가)",128.6142652,35.8614219
2640,치과의원,구세치과의원,053-742-7070,"대구광역시 수성구 화랑로 22, 5층 (만촌동)",128.6367636,35.8723369
2641,치과의원,수성연세치과의원,053-743-0275,"대구광역시 수성구 달구벌대로 2482, 4층 (범어동, 진앤진빌딩)",128.6339331,35.8583944
2642,치과의원,미래연합치과의원,053-743-7528,"대구광역시 수성구 교학로11길 46, 302호 (만촌동, 만촌우방타운)",128.65380325,35.85030375
2643,치과의원,뿌리깊은치과의원,053-745-7373,"대구광역시 수성구 동대구로 337, 305호 (범어동, 범어화성파크리젠시 상가)",128.6266845,35.860858
2644,치과의원,범어에이스치과의원,053-746-4500,대구광역시 수성구 국채보상로 856 (범어동),128.6158381,35.8680031
2645,치과의원,세경치과의원,053-752-2875,"대구광역시 수성구 달구벌대로 2570, 207호 (만촌동,수성아트로타워)",128.64412215333573,35.85842145
2646,치과의원,홍성철치과의원,053-752-3995,대구광역시 수성구 범어로 93 (범어동),128.63569609352015,35.8577765
2647,치과의원,홍락원치과의원,053-752-4342,대구광역시 수성구 달구벌대로 2343 (수성동4가),128.6622693,35.8526217
2648,치과의원,장윤제치과의원,053-752-9797,대구광역시 수성구 달구벌대로 2297 (수성동4가),128.6622693,35.8526217
2649,치과의원,늘사랑치과의원,053-753-2822,대구광역시 수성구 달구벌대로 2501 (범어동),128.6622693,35.8526217
2650,치과의원,조병완치과의원,053-753-4052,"대구광역시 수성구 동대구로 274, 7동 201호 (범어동, 궁전맨션상가)",128.62672745688246,35.8543473
2651,치과의원,손성배치과의원,053-753-4555,대구광역시 수성구 달구벌대로 2557 (만촌동),128.6622693,35.8526217
2652,치과의원,범어만촌이튼연합치과의원,053-754-0063,"대구광역시 수성구 달구벌대로 2583, 211호 (만촌동, 월드메르디앙상가)",128.6454216,35.8592757
2653,치과의원,한마음치과의원,053-754-2875,"대구광역시 수성구 교학로11길 46, 207호 (만촌동, 만촌우방타운상가)",128.65380325,35.85030375
2654,치과의원,남치과의원,053-755-0235,대구광역시 수성구 명덕로 391 (수성동1가),128.6157626,35.8544319
2655,치과의원,석치과의원,053-755-0275,"대구광역시 수성구 청호로 373, 2층 (범어동, 한솔빌딩)",128.6382057,35.8506301
2656,치과의원,수옥치과의원,053-755-0606,"대구광역시 수성구 수성로 393, 221호 (수성동4가, 수성하이츠상가)",128.6142652,35.8614219
2657,치과의원,문선혜연합치과의원,053-755-0755,대구광역시 수성구 달구벌대로 2295 (수성동4가),128.6622693,35.8526217
2658,치과의원,한윤동치과의원,053-755-6175,대구광역시 수성구 청수로 11 (중동),128.6479295,35.8473734
2659,치과의원,행복한치과의원,053-759-5678,"대구광역시 수성구 들안로 360, 201,202호 (수성동4가, 수성태영데시앙아파트)",128.6174404,35.838718
2660,치과의원,상아치과의원,053-762-1388,"대구광역시 수성구 용학로 2, 2층 (파동)",128.6395579,35.8211323
2661,치과의원,명치과의원,053-762-2060,대구광역시 수성구 상화로 138 (두산동),128.6146268,35.8349105
2662,치과의원,청아연합치과의원,053-763-2222,대구광역시 수성구 청수로 23 (중동),128.6479295,35.8473734
2663,치과의원,수성한빛치과의원,053-763-2804,대구광역시 수성구 청수로 29 (중동),128.6479295,35.8473734
2664,치과의원,범물연세치과의원,053-764-7575,"대구광역시 수성구 용학로 316, 202호 (범물동, 범물보성상가아파트)",128.6395579,35.8211323
2665,치과의원,두산박치과의원,053-765-5566,"대구광역시 수성구 동대구로 44, 4층 (지산동)",128.6266845,35.860858
2666,치과의원,인앤인치과의원,053-767-2075,"대구광역시 수성구 동대구로 111, 2층 (황금동)",128.62356772398255,35.840286750000004
2667,치과의원,남광치과의원,053-767-2875,대구광역시 수성구 청수로 87 (황금동),128.6479295,35.8473734
2668,치과의원,가주치과의원,053-782-0670,"대구광역시 수성구 지범로 188, 303호 (범물동, 청구리빙월드)",128.64172,35.8198075
2669,치과의원,이노치과의원,053-782-2822,"대구광역시 수성구 청수로 196, 3층 (지산동)",128.6294784,35.8388207
2670,치과의원,아름다운치과의원,053-782-2882,대구광역시 수성구 지범로 181 (지산동),128.64172,35.8198075
2671,치과의원,송경치과교정과치과의원,053-783-0274,대구광역시 수성구 지범로 182 (지산동),128.6280296,35.8252954
2672,치과의원,정우치과의원,053-783-0999,"대구광역시 수성구 지범로22길 20, 203호 (지산동, 현대맨션상가)",128.6355038,35.8221599
2673,치과의원,김창우치과의원,053-783-2828,"대구광역시 수성구 용학로 234, 4층 (지산동)",128.6395579,35.8211323
2674,치과의원,범물동산치과의원,053-783-7528,"대구광역시 수성구 범안로 62, 3층 (범물동, 수성빌딩)",128.642284,35.8177106
2675,치과의원,서울미치과의원,053-783-7582,대구광역시 수성구 지범로 208 (범물동),128.64172,35.8198075
2676,치과의원,지산삼성치과의원,053-784-5007,대구광역시 수성구 지범로 171 (지산동),128.64172,35.8198075
2677,치과의원,지산행복을 심는 치과의원,053-784-7528,"대구광역시 수성구 용학로 212, 4층 (지산동)",128.64288,35.82371
2678,치과의원,보람치과의원,053-792-2862,대구광역시 수성구 달구벌대로641길 17 (매호동),128.7089588,35.8414946
2679,치과의원,동재치과의원,053-793-2842,"대구광역시 수성구 달구벌대로 3114, 4층 (시지동)",128.6622693,35.8526217
2680,치과의원,구민치과의원,053-793-3999,대구광역시 수성구 달구벌대로 3207 (신매동),128.6622693,35.8526217
2681,치과의원,이석기의미치과의원,053-794-0002,"대구광역시 수성구 달구벌대로 3202, 3층 (신매동)",128.6622693,35.8526217
2682,치과의원,조은치과의원,053-794-2119,"대구광역시 수성구 달구벌대로 2579, 4층 (만촌동)",128.6622693,35.8526217
2683,치과의원,삼성연합치과의원,053-794-7575,"대구광역시 수성구 달구벌대로 3204, 5층 (신매동, 형보빌딩)",128.6622693,35.8526217
2684,치과의원,범어강치과의원,053-744-8575,"대구광역시 수성구 동대구로 345, 1동 205호 (범어동, 범어유쉘아파트상가)",128.6260506541567,35.8614337
2685,치과의원,위브치과의원,053-741-2875,"대구광역시 수성구 달구벌대로 2435, 301동 303호 (범어동, 두산위브더제니스)",128.6298965242801,35.8594838
2686,치과의원,서울더블유치과의원,053-744-2879,대구광역시 수성구 명덕로 481 (범어동),128.6157626,35.8544319
2687,치과의원,수성루이치과의원,053-752-1600,"대구광역시 수성구 달구벌대로 2397, 4층 (범어동, LIG 손해보험빌딩)",128.6622693,35.8526217
2688,치과의원,에녹치과의원,053-746-2879,"대구광역시 수성구 명덕로 455, 213호 (수성동3가,롯데캐슬상가2층)",128.6157626,35.8544319
2689,치과의원,예스치과의원,053-425-9100,"대구광역시 수성구 달구벌대로 2348, 9층 (수성동3가, 수협빌딩)",128.6622693,35.8526217
2690,치과의원,조성영치과의원,053-755-4094,대구광역시 수성구 달구벌대로 2514 (범어동),128.6375782771352,35.85850235
2691,치과의원,수성김앤김치과의원,053-473-6400,"대구광역시 수성구 명덕로 368, 112호 (수성동1가, 한가람상가)",128.6157626,35.8544319
2692,치과의원,시지퍼스트치과의원,053-793-2875,"대구광역시 수성구 달구벌대로 3294, 4층 (신매동, 시지퍼스트)",128.7159284,35.8364995
2693,한의원,예원한의원,053-794-9977,대구광역시 수성구 달구벌대로649길 22-7 (신매동),128.7126439,35.8400207
2694,한의원,진한의원,053-743-4207,"대구광역시 수성구 들안로 231, 2층 (중동)",128.6174404,35.838718
2695,한의원,감나무한의원,053-751-0068,대구광역시 수성구 달구벌대로 2512 (범어동),128.6373848427986,35.8584582
2696,한의원,활성한의원,053-759-1075,대구광역시 수성구 달구벌대로 2526 (범어동),128.6622693,35.8526217
2697,한의원,중동연합한의원,053-761-2255,"대구광역시 수성구 청수로 23, 3층 (중동)",128.6479295,35.8473734
2698,한의원,약산한의원,053-763-8827,대구광역시 수성구 명덕로 396 (수성동1가),128.6157626,35.8544319
2699,한의원,상동한의원,053-764-7517,대구광역시 수성구 수성로 101 (상동),128.6142652,35.8614219
2700,한의원,경화당한의원,053-784-7575,대구광역시 수성구 지산로14안길 1 (지산동),128.6359265,35.8270112
2701,한의원,대구코앤키한의원,053-791-5566,대구광역시 수성구 달구벌대로 3218 (신매동),128.6622693,35.8526217
2702,한의원,코끼리한의원,053-792-8575,"대구광역시 수성구 달구벌대로 3188, 2층 (신매동, 아레나스포츠센터)",128.6622693,35.8526217
2703,한의원,범물경희한의원,053-745-7510,"대구광역시 수성구 지범로 192, 4층 (범물동)",128.6280296,35.8252954
2704,한의원,의료법인편강의료재단편강한의원,053-953-7777,"대구광역시 수성구 달구벌대로 2262, 2층 (수성동1가)",128.6622693,35.8526217
2705,한의원,경희부부한의원,053-754-1212,대구광역시 수성구 국채보상로 1032 (만촌동),128.6158381,35.8680031
2706,한의원,파동민성한의원,0507-1314-9923,대구광역시 수성구 파동로 91 (파동),128.6213563,35.807599
2707,한의원,통해의원한의원,053-710-8275,"대구광역시 수성구 달구벌대로 3316, 3층 (신매동)",128.6622693,35.8526217
2708,한의원,임귀옥한의원(휴업),,"대구광역시 수성구 파동로 191-1, 1층 (파동)",128.6213563,35.807599
2709,한의원,태양인 이제마한의원,053-790-7000,대구광역시 수성구 유니버시아드로 304 (욱수동),128.676917,35.8335626
2710,한의원,태을양생한의원,053-781-1240,"대구광역시 수성구 용학로 149, 2층 (지산동)",128.6395579,35.8211323
2711,한의원,올바른한의원,053-201-1075,"대구광역시 수성구 수성로 185, 201동 2층 201호 (중동, 수성 골드클래스 더 센텀)",128.6142652,35.8614219
2712,한의원,아마존한의원,053-212-9922,"대구광역시 수성구 상록로 15, 2층 219호 (범어동, 범어센트럴푸르지오)",128.6233243,35.8607352
2713,한의원,대동한의원,053-217-1075,"대구광역시 수성구 지범로 205, 2층 (범물동)",128.64172,35.8198075
2714,한의원,신세계한의원,053-241-1075,"대구광역시 수성구 청수로 180, 3층 (지산동)",128.62775947591382,35.838777500000006
2715,한의원,자윤한의원,053-242-5500,"대구광역시 수성구 동대구로 336, 상가동 3층 308호 (범어동, 마크팰리스 범어)",128.6273853063447,35.860447050000005
2716,한의원,영롱한의원,053-243-5168,"대구광역시 수성구 수성로 393, 상가동 1층 139호 (수성동4가, 수성하이츠)",128.6142652,35.8614219
2717,한의원,보경한의원,053-247-0671,"대구광역시 수성구 신매로 104, 2층 (신매동)",128.7060967,35.8299326
2718,한의원,녹두한의원,053-254-9262,대구광역시 수성구 수성로 24 (상동),128.6142652,35.8614219
2719,한의원,수성척척한의원,053-313-1275,대구광역시 수성구 들안로 274 (수성동3가),128.6174404,35.838718
2720,한의원,새별한의원,053-355-7171,"대구광역시 수성구 범어로20길 120, 301동 상가 204호 (범어동, 빌리브범어120)",128.6424416570103,35.857526449999995
2721,한의원,아이(I)서울한의원,053-425-1900,"대구광역시 수성구 교학로 13, 상가동 201호 (만촌동, 만촌3차 화성파크드림)",128.65252866408895,35.8531071
2722,한의원,수성탑 한의원,053-431-0500,"대구광역시 수성구 달구벌대로 2337, 2층 (수성동4가)",128.6622693,35.8526217
2723,한의원,도옴한의원,053-475-1880,"대구광역시 수성구 명덕로 435, 1층 (수성동3가)",128.6157626,35.8544319
2724,한의원,인제한의원,053-555-5508,대구광역시 수성구 용학로 148 (지산동),128.6395579,35.8211323
2725,한의원,청초당한의원,053-581-0001,"대구광역시 수성구 달구벌대로 2319-6, 2층 (수성동4가)",128.6622693,35.8526217
2726,한의원,맑은소리 한의원,053-581-8275,대구광역시 수성구 명덕로 409 (수성동2가),128.6157626,35.8544319
2727,한의원,생생한의원,053-625-6893,"대구광역시 수성구 청수로 133, JM타워 3층 302호 (황금동)",128.6479295,35.8473734
2728,한의원,미라인한의원,053-628-7511,"대구광역시 수성구 지범로 167, 지산메디지오 7층 701호 (지산동)",128.6280296,35.8252954
2729,한의원,최광균한의원,053-635-7975,"대구광역시 수성구 청수로 235, 201호 (황금동, 캐슬골드파크 2단지)",128.63403512779874,35.841522299999994
2730,한의원,봄산한의원,053-652-0077,대구광역시 수성구 달구벌대로652길 11-8 (신매동),128.7096686,35.8329023
2731,한의원,청아람한의원,053-654-1000,"대구광역시 수성구 알파시티2로 95, 정원파킹스퀘어 202호 (노변동)",128.6968308,35.8358122
2732,한의원,수성편한한의원,053-710-4275,"대구광역시 수성구 명덕로 382, 2층 (수성동1가)",128.6157626,35.8544319
2733,한의원,새몸새기운한미르한의원,053-710-7510,"대구광역시 수성구 달구벌대로 2288, 7층 (수성동1가)",128.6622693,35.8526217
2734,한의원,더나은365한의원,053-716-1075,"대구광역시 수성구 달구벌대로 3205, 2층 (신매동)",128.6622693,35.8526217
2735,한의원,당당한의원,053-716-1175,"대구광역시 수성구 동대구로 311, 범어 애플타워 6층 602호 (범어동)",128.62524585447065,35.8581865
2736,한의원,손길한의원,053-716-1631,"대구광역시 수성구 교학로 12, 101호 (만촌동)",128.6504888,35.8493517
2737,한의원,메디컬오한의원 대구점,053-719-0005,"대구광역시 수성구 동대구로 353, 4층 (범어동)",128.6266845,35.860858
2738,한의원,청아인 한의원,053-719-3399,대구광역시 수성구 희망로 97-1 (중동),128.6133889,35.8459902
2739,한의원,설명한의원,053-719-4956,"대구광역시 수성구 달구벌대로 2379, 2,3층 (범어동)",128.6622693,35.8526217
2740,한의원,생기한의원,053-721-6075,"대구광역시 수성구 동대구로 300, 401동 3층 301호 (범어동, 범어 롯데캐슬)",128.62678062420636,35.856926400000006
2741,한의원,수호한의원,053-721-7244,"대구광역시 수성구 달구벌대로 2382-1, 짐매니아 3층 (범어동)",128.6622693,35.8526217
2742,한의원,맑은두대현한의원,053-741-7275,"대구광역시 수성구 화랑로 114, 3층 (만촌동)",128.6367636,35.8723369
2743,한의원,혜명한의원,053-741-8011,대구광역시 수성구 세진로 34 (범어동),128.6398308,35.8626648
2744,한의원,리젠365한의원,053-741-8200,"대구광역시 수성구 범어천로 214, 범어 더 리브스퀘어 3층 311~313호 (범어동)",128.6217664,35.8618213
2745,한의원,수성한의원,053-742-3332,대구광역시 수성구 수성로 373 (수성동1가),128.6142652,35.8614219
2746,한의원,바른몸한의원,053-742-7013,"대구광역시 수성구 달구벌대로 2466, 2층 (범어동)",128.6323834997467,35.8584597
2747,한의원,월드연합한의원,053-742-8775,"대구광역시 수성구 달구벌대로 2583, 212호 (만촌동, 월드메르디앙상가)",128.6454216,35.8592757
2748,한의원,화리한의원,053-742-8775,"대구광역시 수성구 달구벌대로 2583, 106호 (만촌동, 월드메르디앙)",128.6454216,35.8592757
2749,한의원,덕산한의원,053-742-9400,"대구광역시 수성구 달구벌대로 2606, 2층 207호 (만촌동, 만촌역 서한포레스트)",128.64693649481262,35.8580624
2750,한의원,황금도원한의원,053-743-0325,"대구광역시 수성구 동대구로 88, 2층 (지산동)",128.6244946,35.8379898
2751,한의원,수성부부한의원,053-743-1088,대구광역시 수성구 달구벌대로458길 9-1 (수성동1가),128.6125499,35.8576396
2752,한의원,여미지한의원,053-743-3624,"대구광역시 수성구 동대구로 300 (범어동, 범어롯데캐슬상가 401동 212호,213호)",128.62678062420636,35.856926400000006
2753,한의원,기림한의원,053-743-6075,대구광역시 수성구 동원로 123 (만촌동),128.6395203,35.8634097
2754,한의원,척척마디한의원,053-743-7505,대구광역시 수성구 달구벌대로480길 21 (범어동),128.6239078,35.8585363
2755,한의원,몸바로한의원,053-743-9992,"대구광역시 수성구 범어로 9, 2층 (범어동)",128.6376094,35.8506206
2756,한의원,보화당삼대한의원,053-744-0110,대구광역시 수성구 들안로 301 (수성동2가),128.6174404,35.838718
2757,한의원,수성성모연합한의원,053-744-0700,대구광역시 수성구 명덕로 426 (수성동2가),128.6157626,35.8544319
2758,한의원,청춘연합한의원,053-744-1075,"대구광역시 수성구 달구벌대로 2470, 동신건설사옥 5층 (범어동)",128.63272395036785,35.85835345
2759,한의원,유원한의원,053-744-1775,"대구광역시 수성구 달구벌대로 2508, 1층 (범어동)",128.6369949,35.8585082
2760,한의원,옥토한의원,053-744-8090,"대구광역시 수성구 지범로 178, 4층 (지산동)",128.64172,35.8198075
2761,한의원,태마한의원,053-744-8282,대구광역시 수성구 청수로 83 (황금동),128.6479295,35.8473734
2762,한의원,고신한의원,053-744-9478,대구광역시 수성구 동대구로 337 (범어동),128.6266845,35.860858
2763,한의원,명제한의원,053-745-0028,"대구광역시 수성구 고산로 159, 3층 (매호동)",128.7066905,35.8452315
2764,한의원,수성미소담한의원,053-745-1075,"대구광역시 수성구 명덕로 377, 2층 (수성동1가)",128.6157626,35.8544319
2765,한의원,꽃과나비따뜻한한의원,053-745-2600,"대구광역시 수성구 청수로 184, 2층 (지산동)",128.6282001,35.8388193
2766,한의원,김영남한의원,053-745-5656,대구광역시 수성구 수성로 412 (수성동4가),128.6162016,35.861787
2767,한의원,노블한의원,053-745-7577,"대구광역시 수성구 상록로2길 13-5, 1층 (범어동)",128.6247654,35.8604847
2768,한의원,척봄한의원,053-746-0122,"대구광역시 수성구 달구벌대로 2513, 1층 (범어동)",128.6622693,35.8526217
2769,한의원,한음한방신경정신과한의원,053-746-1075,"대구광역시 수성구 동대구로 300, 401동 307호 (범어동, 롯데캐슬상가)",128.62678062420636,35.856926400000006
2770,한의원,온누리한의원,053-746-1275,"대구광역시 수성구 교학로11길 81 (만촌동, (2층))",128.6563312541332,35.84990815
2771,한의원,오드리여성한의원,053-751-0054,대구광역시 수성구 달구벌대로 2295 (수성동4가),128.6622693,35.8526217
2772,한의원,해아림한의원 대구본점,053-751-0071,"대구광역시 수성구 달구벌대로 2435, 307호 (범어동, 두산위브더제니스)",128.6298965242801,35.8594838
2773,한의원,맑은머리홍익한의원,053-751-1019,대구광역시 수성구 달구벌대로 2474 (범어동),128.63327767748962,35.858493949999996
2774,한의원,수성함소아한의원,053-751-1675,"대구광역시 수성구 달구벌대로 2435, 301동 301호 (범어동, 두산위브더제니스)",128.6298965242801,35.8594838
2775,한의원,자화당한의원,053-751-1688,대구광역시 수성구 화랑로 94 (만촌동),128.6367636,35.8723369
2776,한의원,민제한의원,053-751-2468,대구광역시 수성구 동대구로 277 (범어동),128.6266845,35.860858
2777,한의원,동의한의원,053-751-3364,"대구광역시 수성구 들안로73길 50-7, 210동 203,204호 (수성동4가, 대림e편한세상)",128.617362,35.8635962
2778,한의원,안아픈한의원,053-751-7579,대구광역시 수성구 달구벌대로 2280 (수성동1가),128.6622693,35.8526217
2779,한의원,예맥한의원,053-751-7783,"대구광역시 수성구 동원로 97, 메트로웰빙하와이 1층 (만촌동)",128.6395203,35.8634097
2780,한의원,석한의원,053-751-8575,대구광역시 수성구 청솔로 124-15 (범어동),128.6204965,35.8485782
2781,한의원,발머스한의원,053-751-9010,"대구광역시 수성구 달구벌대로 2583, 203,209호 (만촌동, 만촌월드메르디앙)",128.6454216,35.8592757
2782,한의원,범어권한의원,053-752-1255,"대구광역시 수성구 달구벌대로 2506, 2층 (범어동)",128.6367318950061,35.85847425
2783,한의원,오성한의원,053-752-5225,"대구광역시 수성구 달구벌대로 2382, 1,3층 (범어동)",128.6622693,35.8526217
2784,한의원,마디팔팔한의원,053-752-8880,"대구광역시 수성구 달구벌대로 2598, 4층 411,412호 (만촌동)",128.64661529358324,35.8582294
2785,한의원,박차돌한의원,053-753-1539,"대구광역시 수성구 달구벌대로456길 37, 1층 (수성동1가)",128.6118141,35.8582434
2786,한의원,김병성한의원,053-753-1577,"대구광역시 수성구 달구벌대로 2510, 2층 (범어동, 대동빌딩)",128.63719140121646,35.858475299999995
2787,한의원,믿음한의원,053-753-3396,"대구광역시 수성구 수성로69길 65, 6동 1층 102호 (수성동1가, 수성 롯데캐슬 THE FIRST)",128.6130273,35.8554939
2788,한의원,이재수한의원,053-753-5019,대구광역시 수성구 달구벌대로 2365 (수성동4가),128.6622693,35.8526217
2789,한의원,천보당한의원,053-753-6655,"대구광역시 수성구 달구벌대로 2421, 5층 (범어동)",128.62760869554418,35.8594571
2790,한의원,최재영한의원,053-753-7511,대구광역시 수성구 달구벌대로 2668 (만촌동),128.6622693,35.8526217
2791,한의원,기린목한의원,053-753-7582,"대구광역시 수성구 동대구로55길 11, 상가101동 205~207호 (범어동, 범어라온프라이빗)",128.6246372,35.8552981
2792,한의원,코비한의원,053-753-9795,"대구광역시 수성구 동대구로59길 8-12, 5층 (범어동)",128.62486937504963,35.858323
2793,한의원,마음심한의원,053-754-2275,"대구광역시 수성구 동대구로 311, A-1102호 (범어동)",128.62524585447065,35.8581865
2794,한의원,경희한의원,053-754-6677,대구광역시 수성구 달구벌대로 2548 (범어동),128.6622693,35.8526217
2795,한의원,대평한의원,053-754-7526,"대구광역시 수성구 달구벌대로 2570, 1층 108호 (만촌동, 수성 아크로타워)",128.64412215333573,35.85842145
2796,한의원,수경한의원,053-754-7791,"대구광역시 수성구 동대구로 345, 3층 1-308,1-309호 (범어동, 범어역우방유쉘)",128.6260506541567,35.8614337
2798,한의원,범어봄한의원,053-754-8887,"대구광역시 수성구 달구벌대로496길 35, 2층 (범어동)",128.63420702337794,35.8553622
2799,한의원,제원한의원,053-755-0068,"대구광역시 수성구 청호로57길 79, 1,2층 (황금동)",128.63465631227086,35.8428599
2800,한의원,동고한의원,053-755-0207,대구광역시 수성구 명덕로 385 (수성동1가),128.6157626,35.8544319
2801,한의원,더리셋한의원,053-755-1075,"대구광역시 수성구 동대구로 278, 9층 902호 (범어동)",128.62596529642425,35.8551702
2802,한의원,숨길을열다한의원,053-755-1076,"대구광역시 수성구 동대구로 300, 401동 303호 (범어동, 범어롯데캐슬)",128.62678062420636,35.856926400000006
2803,한의원,성수한의원,053-755-1770,대구광역시 수성구 범어천로 203 (수성동4가),128.6217664,35.8618213
